Datetime,Text,Keyword,Text_Processed,Language,Text_Translated
2020-10-06 08:18:58+00:00,"Keinget pas tahun kemarin RUU Revisi KUHP. Percaya sama selebaran/ poster yang heboh di media perihal sepuluh pasal bermasalah. Nyatanya? Nggak semua dari sepuluh pasal itu bener bener bermasalah. Harusnya sih, daripada nyuruh baca, harus ada sosialisasi dari para pembuat uu",revisi KUHP,teringat pas kemarin rancangan undang undang revisi kuhp percaya selebaran poster heboh media perihal puluh pasal nyata enggak puluh pasal benar benar sih menyuruh baca sosialisasi undang undang,id,"I remember yesterday that the draft law on the revision of the Criminal Code was believed to be a poster flyer that was excited by the media about twenty articles, it was real, not twenty articles, it was really telling to read the socialization of the law"
2020-10-06 07:59:56+00:00,"@lemonilia Tapi itu keterangannya kan yang dipake yang ada di draft UU. Bukan selebaran. Juga ada yang bilang yang di selebaran ini nggak seratus persen bener. Coba telaah lagi deh di draftnya. Karena belajar dari RUU Revisi KUHP dulu juga gitu, karena kurang telaah jadinya blunder",revisi KUHP,terang dipakai draft undang undang selebaran bilang selebaran enggak ratus persen benar coba telaah deh draftnya ajar rancangan undang undang revisi kuhp begitu telaah blunder,id,"It's clear that the draft law on leaflets is used, saying that the leaflets are not 100% correct, try to examine the draft, teach the draft law on the revision of the Criminal Code, so examine the blunders"
2020-10-06 04:10:33+00:00,"@Rumbunisme Mahasiswa keknya mampu, tahun kemarin bnyk bener yg demo ruu kuhp &amp; revisi uu kpk",revisi KUHP,mahasiswa kayak kemarin banyak benar yang demo rancangan undang undang kuhp amp revisi undang undang komisi pemberantasan korupsi,id,"Like yesterday, many students demonstrated the draft Criminal Code law and the revision of the Corruption Eradication Commission Law"
2020-10-06 02:50:50+00:00,"September tahun kemarin thread ini dibuat karena demo menentang RUU KUHP dan revisi UU KPK dan skrg balik ke thread ini lagi karena menolak #OmnibusLaw.

Tiap akhir tahun ada ajaaaa ulahnya DPR. Heran",revisi KUHP,september kemarin thread demo rancangan undang undang kuhp revisi undang undang komisi pemberantasan korupsi sekarang thread tolak ajaaaa ulah dewan perwakilan rakyat heran,id,"Last September, the demo thread on the draft Criminal Code law, revision of the Corruption Eradication Commission Law, now the thread just rejects the actions of the People's Representative Council, they are surprised"
2020-10-06 02:30:56+00:00,"@hamsterdumpling Kmarin ada sih yg drop rangkumam dia kak,  tapi msalahnya uu kan berhubungan satu sama laon apaagi yg g ada revisi, msti baca uu yg dlu, kuhp juga",revisi KUHP,kemarin sih yang drop rangkumam kak msalahnya undang undang hubung laon apaagi yang tidak revisi harus baca undang undang yang dulu kuhp,id,"yesterday, what was dropped was a summary, bro, the problem with the law on liaison laon, what else isn't revised, you have to read the previous law, the Criminal Code."
2020-10-06 00:42:22+00:00,"Jadi teringat kejadian yang baru sembuh tahun lalu. DPR mau semua terulang? Karna kebodohan RUU KUHP dan Revisi UU KPK?
Kenapa sudah merdeka tapi masih mau melanjutkan tragedi berdarah?
Kurang puas makan duit rakyat? Sampe semua kesejahtraan kalian renggut?#DPRRIKhianatiRakyat",revisi KUHP,sembuh dewan perwakilan rakyat ulang karena bodoh rancangan undang undang kuhp revisi undang undang komisi pemberantasan korupsi merdeka tragedi darah puas makan duit rakyat sampai kesejahtraan renggut,id,"get well the people's representative council reworked because it was stupid the draft law on the criminal code revised the law on the commission for eradicating corruption, independence, tragedy of blood, content to eat people's money until prosperity was taken away"
2020-10-05 22:15:33+00:00,"@zyyant_ Itu yang dulu, demo penolakan RUU KUHP sama revisi ruu kpk ð",revisi KUHP,demo tolak rancangan undang undang kuhp revisi rancangan undang undang komisi pemberantasan korupsi,id,Demonstration against the revised Criminal Code draft law on the Corruption Eradication Commission draft law
2020-10-05 22:14:30+00:00,@stilljikooks Demo besarbesaran penolakan RRUU KUHP dan revisi RUU kpk ð°,revisi KUHP,demo besarbesaran tolak rruu kuhp revisi rancangan undang undang komisi pemberantasan korupsi,id,Massive demonstration against the revised Criminal Code draft law on the Corruption Eradication Commission
2020-10-05 20:10:17+00:00,"@piperscatx Takut blunder lagi kaya RUU KUHP dan Revisi UU KPK ya, karena mereka yg turun kejalan belum sepenuhnya mengkaji",revisi KUHP,takut blunder kayak rancangan undang undang kuhp revisi undang undang komisi pemberantasan korupsi ya yang turun jalan sepenuh kaji,id,"I'm afraid of blunders like the draft law on the Criminal Code, the revision of the law on the Corruption Eradication Commission, which has been thoroughly reviewed"
2020-10-05 16:24:10+00:00,"Jika tak dibatalkan langsung oleh Presiden @jokowi, ia akan tercatat selamanya dalam sejarah ...(isilah titik2 di bawah ini)...

1. Revisi UU KPK
2. RUU KUHP
3. RUU Pertanahan
4. RUU Minerba
5. RUU Pemasyarakatan
6. RUU ...
7. RUU ...

Silahkan dilanjut..

DASAR PELUPA LOE PADA!",revisi KUHP,batal langsung presiden catat sejarah isi titik2 1 revisi undang undang komisi pemberantasan korupsi 2 rancangan undang undang kuhp 3 rancangan undang undang tanah 4 rancangan undang undang minerba 5 rancangan undang undang masyarakat 6 rancangan undang undang 7 rancangan undang undang silah dasar lupa kamu,id,cancel immediately president records history fill in points 1 revision of law on corruption eradication commission 2 draft law on criminal code 3 draft law on land 4 draft law on mineral and coal 5 draft law on society 6 draft law 7 draft law basic silah forget you
2020-10-05 16:03:44+00:00,Gw lebih butuh revisi kuhp... Kuhp kita jaman belanda bunggg.. tapi emang yang bikin revisi aja sih yang gak mashook..,revisi KUHP,gue butuh revisi kuhp kuhp jaman belanda bunggg memang bikin revisi saja sih tidak mashook,id,"I need a revision of the Dutch criminal code, bro, just make a revision, no mashook"
2020-10-05 14:48:27+00:00,"-c- dan tolak revisi UU KPK dan KUHP? gagal total! Mereka udah galagi denger aspirasi masyarakat. Persetan gelar ""wakil rakyat"". 
#tolakruuciptakerja
#tolakruuciptakerja #MosiTidakPercaya #DPRIRIKhianatiRakyat
#JegalOmnibusLaw
#JEGALSAMPAIBATAL #ReformasiDikorupsi #DPRFLOP",revisi KUHP,c tolak revisi undang undang komisi pemberantasan korupsi kuhp gagal total sudah galagi dengar aspirasi masyarakat persetan gelar wakil rakyat,id,"c rejects the revision of the law on the Corruption Eradication Commission, the Criminal Code, a total failure, no longer listening to the aspirations of the people, screwing the title of people's representative"
2020-10-05 14:22:41+00:00,DPR kalian sungguh memalukan. harus ya serame demo revisi kuhp yang itupun hasilnya ditunda biar di ambil secara serius? lagi pandemi bukannya prihatin ada rakyatnya yg demo malah menjijikan kaya gini,revisi KUHP,dewan perwakilan rakyat sungguh malu ya serame demo revisi kuhp hasil tunda biar ambil serius pandemi prihatin rakyat yang demo jijik kayak begini,id,"The people's representative council is really embarrassed, it's scary, the results of the demonstration on the revision of the Criminal Code have been postponed so that they take the pandemic seriously, they are concerned about the people who are demonstrating, they are disgusted like this"
2020-10-05 13:18:51+00:00,"sa ae nih dpr ngesahin pas pandemi, mahasiswa jadi gabisa turun ke senayan lol been 1 year since RUU KUHP dan revisi uu kpk... hmmmm",revisi KUHP,sa saja nih dewan perwakilan rakyat ngesahin pas pandemi mahasiswa tidak bisa turun senayan wkwk been 1 tahun sejak rancangan undang undang kuhp revisi undang undang komisi pemberantasan korupsi hmmmm,id,"It's just that the people's representative council said that during the pandemic, students couldn't come down senayan, hahaha, it's been 1 year since the draft law on the Criminal Code revised the law on the Corruption Eradication Commission, hmmmm"
2020-10-05 13:17:22+00:00,"@jaeri6day Ttd petisi, naikin hashtag.. bikin rame ada kemungkinan ngaruh dan kembali mendorong hati bapak presiden seperti dulu.. walaupun gak bisa berharap banyak juga.. sama kayak waktu protes revisi uu kuhp
https://t.co/7639uu735T",revisi KUHP,tertanda petisi naikan tagar bikin ramai berpengaruh dorong hati presiden tidak harap kayak protes revisi undang undang kuhp,id,"If the petition is signed, the hashtag will create a lot of people and will have the effect of encouraging the president's heart, not expecting it to be like a protest against the revision of the Criminal Code law"
2020-10-05 13:14:21+00:00,@jaeri6day Dulu juga pernah ragu waktu jaman pengesahan revisi UU KUHP.. tp ternyata ada titik terang n gak jd di revisi.. jd masih lah ada sedikit harapan,revisi KUHP,ragu jaman sah revisi undang undang kuhp tetapi nyata titik terang dan tidak jadi revisi jadi harap,id,I'm doubtful when it will be legal to revise the Criminal Code law but it's clear that there will be a bright spot and it won't be a revision so I hope
2020-09-30 02:58:06+00:00,Pakar: Pembahasan RUU Kejaksaan Tunggu Revisi KUHP Rampung https://t.co/vbWJBbLctW #CekDuluMedcom #CaraBaruMenikmatiMedcom https://t.co/TkIfRvtxKl,revisi KUHP,pakar bahas rancangan undang undang jaksa tunggu revisi kuhp rampung,id,Experts discuss draft law on prosecutors waiting for revision of Criminal Code to be completed
2020-09-28 13:17:12+00:00,"Tapi tibet sih revisi KUHP. Butuh berapa taun coba, blom lagi DPR kan kerjanya lambat bener",revisi KUHP,tibet sih revisi kuhp butuh tahun coba belum dewan perwakilan rakyat kerja lambat benar,id,"It's true that the revision of the Criminal Code in Tibet will take years, but the People's Representative Council is working really slowly"
2020-09-26 01:50:39+00:00,"@kthjmlovly Dulu pas tahun 2019 bulan berapa september kalo ga salah, itu dulu demo mahasiswa,menolak pengesahan RUU KUHP dan revisi RUU KPK,beribu"" mahasiswa turun kejalanan demi menyuarakan penolakan RUU KUHP dan revisi RUU kpk ð­",revisi KUHP,pas 2019 september kalau tidak salah demo mahasiswa tolak sah rancangan undang undang kuhp revisi rancangan undang undang komisi pemberantasan korupsi mahasiswa turun jalan suara tolak rancangan undang undang kuhp revisi rancangan undang undang komisi pemberantasan korupsi,id,"In September 2019, if I'm not mistaken, student demonstrations rejected the validity of the revised Criminal Code draft law on the Corruption Eradication Commission. Students took to the streets to vote against the revised Criminal Code draft law on the Corruption Eradication Commission."
2020-09-26 01:42:06+00:00,"Revisi KUHP Mengundang Kontroversi

Oleh : Irayanti
Pemerhati Sosial Politik

 #TiadaSyariahTanpaKhilafah â±ï¸ð¡ .sub: https://t.co/2v8Kuyz5oU #e0Duw https://t.co/n8oiM6RANs",revisi KUHP,revisi kuhp undang kontroversi irayanti perhati sosial politik sub,id,revision of the criminal code law irayanti controversy social political attention sub
2020-09-25 18:21:41+00:00,"Eh, yang sakit aja kan yang pakai masker? Jangan aneh2 deh. Kalian udah cukup aneh di penanganan kasus korupsi pejabat dan revisi RUU KUHP loh, jangan nambah keanehan baru saat pandemi.",revisi KUHP,eh sakit saja pakai masker aneh aneh deh sudah aneh tangan korupsi jabat revisi rancangan undang undang kuhp lah menambah aneh pandemi,id,"eh, it's just sick to wear a mask, it's strange, it's already strange, corruption's hands shaking, the revision of the draft Criminal Code law adds to the strangeness of the pandemic"
2020-09-24 09:32:55+00:00,Hal tersebut dikarenakan mengingat adanya rapat paripurna DPR untuk mengesahkan revisi KUHP dan sejumlah RUU kontroversial lainnya. https://t.co/67lGpUMNXU,revisi KUHP,rapat paripurna dewan perwakilan rakyat sah revisi kuhp rancangan undang undang kontroversial,id,"The plenary meeting of the People's Representative Council authorized the revision of the Criminal Code, a controversial draft law"
2020-09-24 04:01:36+00:00,Potret aksi demonstrasi mahasiswa yang menolak RUU KUHP dan UU KPK yang baru (hasil revisi) setahun lalu di Palembang https://t.co/tT20rolPPz,revisi KUHP,potret aksi demonstrasi mahasiswa tolak rancangan undang undang kuhp undang undang komisi pemberantasan korupsi hasil revisi palembang,id,Portrait of student demonstrations against the revised draft law on the Corruption Eradication Commission in Palembang
2020-09-18 15:56:01+00:00,"Mahasiswa memprotes revisi UU KPK --juga revisi KUHP-- itu melalui demonstrasi besar pada akhir September. Lima meninggal. Tapi tidak ada satupun pelakunya yang diadili dan dipidana karena kematian itu. 

https://t.co/q6IFw5jN5A",revisi KUHP,mahasiswa protes revisi undang undang komisi pemberantasan korupsi revisi kuhp demonstrasi september tinggal laku adil pidana mati,id,"students protest against the revision of the Corruption Eradication Commission law, revision of the Criminal Code, demonstration in September, the death penalty remains just"
2020-09-18 13:37:04+00:00,"Apakah Welfare State solusi untuk masalah ini? Kalo iya menurut gw Indonesia tempat yang kurang/belom kondusif untuk penerapan konsep tersebut secara budaya dan geografi. Kecuali kalo ada yang bisa revisi UUD dan KUHP, ya itu lain cerita.",revisi KUHP,welfare state solusi kalau iya gue indonesia bom kondusif terap konsep budaya geografi kecuali kalau revisi undang undang dasar kuhp ya cerita,id,"welfare state solution, if yes, Indonesia bombs conducive to applying the concept of culture and geography, except if we revise the basic law of the Criminal Code, OK, tell me"
2020-09-10 08:20:11+00:00,"Beberapa di antaranya seperti, pengesahan UU KPK, hingga revisi RUU KUHP, omnibus law RUU Cipta Kerja, serta rencana revisi UU Mahkamah Konstitusi dan lain sebagainya.",revisi KUHP,sah undang undang komisi pemberantasan korupsi revisi rancangan undang undang kuhp omnibus law rancangan undang undang cipta kerja rencana revisi undang undang mahkamah konstitusi,id,"valid law, corruption eradication commission, revision of draft law, criminal code, omnibus law, draft work copyright law, planned revision of the law, constitutional court"
2020-09-01 07:57:12+00:00,"Setiap ada kejadian besar pasti selalu diikuti isu yang besar + absurd juga sampeÂ² buat kita jadi teralihkan.

Pengesahan uu ite - Bom bunuh diri sekeluarga di surabaya.

Revisi KUHP - Sunda Empire.

Kebakaran KEJAGUNG - Anjay.",revisi KUHP,isu absurd sampai alih sah undang undang informasi transaksi elektronik bom bunuh keluarga surabaya revisi kuhp sunda empire bakar jagung anjir,id,absurd issues to the point of legal transfer of information on electronic transaction information bombing killing families in Surabaya revision of the Sundanese criminal code Empire roasting corn anjir
